CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
40.010.015/0001-55;2022-04-01;1;2022-05-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-14;INVESTIDOR QUALIFICADO;BR07OQCTF002;8.4293;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4? ANDAR;Pinheiros;S?O PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.010.015/0001-55;2022-05-01;1;2022-06-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-28;INVESTIDOR QUALIFICADO;BR07OQCTF002;8.9324;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4? ANDAR;Pinheiros;S?O PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.010.015/0001-55;2022-06-01;1;2022-07-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-28;INVESTIDOR QUALIFICADO;BR07OQCTF002;9.417;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4? ANDAR;Pinheiros;S?O PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.010.015/0001-55;2022-07-01;1;2022-08-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-28;INVESTIDOR QUALIFICADO;BR07OQCTF002;9.9201;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4? ANDAR;Pinheiros;S?O PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.010.015/0001-55;2022-08-01;1;2022-09-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR;2021-05-28;INVESTIDOR QUALIFICADO;BR07OQCTF002;10.4248;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4? ANDAR;Pinheiros;S?O PAULO;SP;05425-020;(11) 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
40.011.225/0001-68;2022-01-01;1;2022-02-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2022-02-01;1;2022-03-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2022-03-01;1;2022-04-18;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2022-04-01;1;2022-05-16;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2022-05-01;1;2022-06-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2022-06-01;1;2022-07-15;SUNO FUNDO DE FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2022-07-01;1;2022-08-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.225/0001-68;2022-08-01;1;2022-09-15;SUNO FOF FII;2021-05-03;INVESTIDORES EM GERAL;BRSNFFCTF001;2500000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-01-01;1;2022-02-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-02-01;1;2022-03-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-03-01;1;2022-04-18;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;385000;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-04-01;1;2022-05-16;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;412620;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-05-01;1;2022-06-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;412620;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-06-01;2;2022-07-20;FII MAUA CAPITAL DESENVOLVIMENTO URBANO;2021-03-24;INVESTIDORES EM GERAL;;412620;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-07-01;2;2022-08-18;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;412620;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.234/0001-59;2022-08-01;1;2022-09-15;MAUÁ CAP URBANO FII;2021-03-24;INVESTIDORES EM GERAL;;412620;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-01-01;1;2022-02-15;CRI BREI FII;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;802921;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-02-01;1;2022-03-14;CRI BREI FII;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;802921;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-03-01;1;2022-04-18;CRI BREI FII;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;802921;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-04-01;1;2022-05-13;CRI BREI FII;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;802921;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-05-01;1;2022-06-15;CRI BREI FII;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;958423;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-06-01;1;2022-07-15;FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI INTEGRAL BREI;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;958423;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-07-01;1;2022-08-15;CRI BREI FII;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;958423;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.251/0001-96;2022-08-01;1;2022-09-15;CRI BREI FII;2021-04-30;INVESTIDORES EM GERAL;BRIBCRCTF009;958423;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-01-01;1;2022-02-15;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-02-01;1;2022-03-15;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-03-01;2;2022-04-18;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-04-01;1;2022-05-16;CANVAS CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-05-01;1;2022-06-15;RBR CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-06-01;1;2022-07-15;CANVAS CRI - FUNDO DE INVESTIMENTO IMOBILIARIO;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-07-01;1;2022-08-15;RBR CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.268/0001-43;2022-08-01;1;2022-09-15;RBR CRI - FII;2021-04-12;INVESTIDORES EM GERAL;BRCCRFCTF003;1571900;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-01-01;1;2022-02-15;ALIANZA ITACA - FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;13578;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-02-01;1;2022-03-15;ALIANZA ITACA - FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;15040;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-03-01;1;2022-04-18;ALIANZA ITACA - FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;15040;N;N;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-04-01;1;2022-05-16;ALIANZA ITACA - FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;15040;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-03-23;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-05-01;1;2022-06-15;ALIANZA ITACA - FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;22980;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-03-23;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-06-01;4;2022-09-29;ALIANZA ITACA DESENVOLVIMENTO FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;22980;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-03-23;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-07-01;3;2022-09-29;ALIANZA ITACA - FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;22980;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-03-23;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.279/0001-23;2022-08-01;2;2022-09-29;ALIANZA ITACA - FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;22980;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-03-23;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-01-01;2;2022-02-17;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;302580;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-02-01;1;2022-03-15;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;302580;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-03-01;1;2022-04-18;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;302580;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-04-01;2;2022-05-19;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;302580;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-05-01;2;2022-06-17;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;302580;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-06-01;2;2022-07-20;SIG CAPITAL RECEBIVEIS PULVERIZADOS FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;302580;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-07-01;1;2022-08-15;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;338080;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.011.324/0001-40;2022-08-01;1;2022-09-15;SIG CAP REC PUL FII;2021-07-30;INVESTIDOR PROFISSIONAL;BRSIGRCTF004;389395;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
40.041.603/0001-56;2022-05-01;1;2022-06-15;NAVI CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO;2022-05-31;INVESTIDORES EM GERAL;;1100000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Junho;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
